234	 "EDV-Dienstleistungen Rappaport GmbH & Co KG"	0
399	 "Red Hat Inc"	8
882	 "Steadfast Networks"	0
184	 "EarthLink"	9
305	 "NetNation Communications Inc."	0
246	 "Individual Network Berlin e.V."	0
618	 "HeLi NET Telekommunikation"	21
267	 "GTT Communications (AS8928)"	0
543	 "Vodafone Kabel Deutschland GmbH"	0
839	 "Redpill Linpro"	2
489	 "Mozilla"	0
664	 "Oyster Telecom"	0
642	 "Hostbasket NV."	0
740	 "LACNIC"	0
737	 "Digitel Philippines"	8
154	 "Novso"	0
704	 "Sewan Communications"	0
124	 "AdJuggler, Inc."	24
470	 "Verisign"	0
659	 "DTS Systeme GmbH"	0
480	 "Cogeco Peer1"	0
966	 "Noel Communications, Inc."	0
887	 "Equinix Connect - GV Metro"	0
139	 "British Telecom GIIB"	4
639	 "Kantonsschule Zug"	0
411	 "toplink GmbH"	2
491	 "QSC AG"	0
680	 "Symantec (EMEA)"	2
121	 "Tasty Lime"	10
360	 "AT&T LA - AS2688"	5
348	 "United Online"	2
4	 "Limelight Networks Global"	80
510	 "Democratic National Committee"	3
802	 "Fast Hit Pty Ltd"	0
107	 "Onyx Internet"	0
780	 "InterNLnet BV"	2
647	 "Speakeasy"	0
521	 "Janet"	18
457	 "Spark NZ"	74
861	 "Dataphone"	6
591	 "SOLVIANS IT-Solutions GmbH"	0
471	 "C2 Internet"	0
17	 "20C"	6
346	 "Rack Sense Ltd"	23
268	 "STS Telecom"	4
322	 "Clouditalia Telecomunicazioni"	2
345	 "Netegral Limited"	5
739	 "Rentabiliweb Telecom"	0
950	 "NAP Colombia"	7
594	 "Oxymium"	0
141	 "Netlantis"	0
794	 "igloo22225 - Access"	1
732	 "Sargasso Networks Ltd. (UK)"	0
509	 "AS250.net Foundation"	0
37	 "Semaphore Corporation"	1
229	 "Griffin Internet"	0
236	 "SFR Group"	19
418	 "Amsio B.V."	0
705	 "Bitnik"	1
984	 "Marchex, Inc"	1
862	 "WebEx Communications"	0
601	 "ISPnet, Inc."	26
247	 "Telnet"	2
479	 "Switch, Ltd."	2
51	 "Global Cloud Xchange (f.k.a. FLAG Telecom)"	0
828	 "Cronon AG"	0
38	 "AOL"	0
367	 "Broadcasting Center Europe (BCE pop in France)"	0
224	 "Verizon - Asia-Pac"	0
5	 "Swisscom"	30
777	 "My High Speed Networks Inc"	0
64	 "Star Technology Services Ltd"	0
978	 "Big Fish Games"	0
529	 "Blacknight Internet Solutions Ltd"	1
728	 "Accretive Networks"	0
575	 "IPTP Networks"	0
655	 "RNK Communications"	0
867	 "GTA/Teleguam Holdings, LLC"	0
357	 "AT&T EMEA - AS2686"	1
878	 "Netwurx"	2
138	 "scanplus GmbH"	0
971	 "KDDI Europe Ltd."	2
85	 "LINKLINE Communications"	0
586	 "senseLAN"	0
444	 "MultaCOM"	0
773	 "WebJanssen ISP ltd @ Co KG"	0
196	 "Two P"	5
449	 "Bredband2"	0
643	 "Dream Train Internet, Inc. (DTI)"	0
667	 "Adtaq Internet"	0
809	 "O2 Broadband"	0
451	 "Exalia Ltd"	0
168	 "Atlantic Metro"	0
328	 "Long Island Fiber Exchange, Inc."	0
881	 "Extreme Broadband"	0
593	 "Force10 Networks"	0
35	 "Level 3 AS 3549"	18
792	 "Lynk Networks"	1
145	 "Broadnet-Mediascape"	0
620	 "imeem, inc."	3
838	 "noris network AG"	0
330	 "l.root-servers.net"	0
891	 "HL komm"	2
540	 "Imagine ISP"	10
495	 "Neopolitan Networks, Inc."	6
660	 "Scarlet Curacao"	2
741	 "MetaMicro Automatisering BV"	0
847	 "hotze.com GmbH"	1
858	 "RoutIT B.V."	0
507	 "Energy Sciences Network (ESnet)"	2
391	 "Jaguar Network SAS"	0
435	 "Open Peering"	9
925	 "basis06 AG"	0
614	 "RapidSwitch"	2
722	 "Fireline Network Solutions, Inc dba: Fireline Broadband"	1
868	 "M1 Net Ltd"	1
941	 "IPB Internet Provider Berlin GmbH"	1
24	 "Yahoo!"	1
505	 "Internet2 TransitRail"	6
242	 "Netgroup A/S"	0
69	 "hSo"	0
378	 "NTS Workspace AG"	0
430	 "BIT/FOITT"	4
205	 "QTS Ashburn"	0
397	 "Galaxy Multimedia PLC"	0
487	 "MNET"	14
217	 "Affinity Internet, Inc."	8
676	 "Metapeer, Inc."	0
307	 "IP2 Internet B.V."	5
79	 "BICS"	0
629	 "Ironpath Network Inc"	3
669	 "InterNetWire Communications GmbH"	0
523	 "GlobeCon Internet Services GmbH"	0
200	 "TDC A/S"	8
954	 "webtuning AG"	0
493	 "LS Networks"	6
544	 "ONE GmbH"	0
534	 "Facebook Inc"	0
207	 "Rogers RTI"	0
406	 "CWIE"	0
120	 "Atlantech Online, Inc."	7
982	 "Chubu Telecommunications Co.,Inc."	0
336	 "Sony Online Entertainment Inc."	0
156	 "ACOnet"	0
338	 "Probe Networks"	0
380	 "iiNet"	14
699	 "Phibee Telecom"	0
249	 "WOW!"	0
771	 "TIME DotCom Berhad"	0
42	 "GTT Communications (AS4589)"	0
468	 "JumpTV"	9
46	 "RM Education plc"	0
770	 "Reasonnet IP Networks"	0
990	 "ETT"	0
779	 "PREGINET"	0
646	 "Bhutan Telecom Ltd"	0
349	 "NIX.CZ, z.s.p.o."	0
555	 "KPN Internedservices - Net Ground"	0
245	 "Fish Telecom"	0
810	 "IPNS, Inc."	2
592	 "NephoScale"	0
188	 "Denit Internet Services B.V."	0
445	 "OVEA"	0
321	 "EVONET Belgium NV"	5
849	 "LE FIGARO"	5
376	 "Nianet A/S"	0
398	 "NTT DATA Services - HCLS Cloud"	0
554	 "Open Hosting"	2
279	 "Telewest Broadband"	3
